timestamp,type,level,position_size,spread_pct,spot_price,futures_price,trade_amount,futures_fee,margin_fee,slippage_cost,total_fees,net_pnl,arbitrage_direction,entry_spread_pct,exit_spread_pct,spread_change_pct,gross_pnl,funding_fee,margin_carry_fee,total_carry_fee,exit_reason,timestamp_str
2023-08-05 14:39:00,entry,1,11178.477585252102,6.145940390544704,0.4865,0.5164,5438.329345225147,5.4383293452251475,5.4383293452251475,0.5438329345225148,11.42049162497281,0.0,positive,,,,,,,,,2023-08-05 14:39:00
2023-08-05 14:43:00,exit,1,11178.477585252102,,0.4956,0.4933,5540.053491250941,5.540053491250942,5.540053491250942,0.5540053491250941,11.917839683944536,354.28104393870854,positive,6.145940390544704,-0.4640839386602036,6.610024329204907,366.19888362265306,0.0,0.2837273523175596,0.2837273523175596,normal,2023-08-05 14:43:00
2023-08-06 10:24:00,entry,1,10414.265310657118,-2.0490233626962935,0.5222,0.5115,5438.329345225147,5.4383293452251475,5.4383293452251475,0.5438329345225148,11.42049162497281,0.0,negative,,,,,,,,,2023-08-06 10:24:00
2023-08-06 11:04:00,entry,2,15621.397965985678,-4.7484053862508935,0.5644,0.5376,8816.717012002317,8.816717012002316,8.816717012002316,0.8816717012002317,18.515105725204865,0.0,negative,,,,,,,,,2023-08-06 11:04:00
2023-08-06 12:32:00,entry,3,15621.397965985678,-6.0082872928176885,0.5792,0.5444,9047.913701898906,9.047913701898906,9.047913701898906,0.9047913701898906,19.000618773987703,0.0,negative,,,,,,,,,2023-08-06 12:32:00
2023-08-06 14:01:00,exit,1,10414.265310657118,,0.5743,0.5761,5980.912567910384,5.980912567910384,5.980912567910384,0.5980912567910384,15.980384361594302,125.31558901651016,negative,-2.0490233626962935,0.3134250391781147,2.362448401874408,141.29597337810446,0.0,3.4204679689824964,3.4204679689824964,normal,2023-08-06 14:01:00
2023-08-06 14:01:00,exit,2,15621.397965985678,,0.5743,0.5761,8971.368851865574,8.971368851865575,8.971368851865575,0.8971368851865575,23.970576542391452,430.1449015788013,negative,-4.7484053862508935,0.3134250391781147,5.061830425429008,454.1154781211927,0.0,5.130701953473744,5.130701953473744,normal,2023-08-06 14:01:00
2023-08-06 14:01:00,exit,3,15621.397965985678,,0.5743,0.5761,8971.368851865574,8.971368851865575,8.971368851865575,0.8971368851865575,23.970576542391452,543.1735545148249,negative,-6.0082872928176885,0.3134250391781147,6.321712331995803,567.1441310572163,0.0,5.130701953473744,5.130701953473744,normal,2023-08-06 14:01:00
2023-08-06 16:00:00,entry,1,9719.98095661331,-2.037533512064337,0.5595,0.5481,5438.329345225146,5.438329345225147,5.438329345225147,0.5438329345225147,11.420491624972808,0.0,negative,,,,,,,,,2023-08-06 16:00:00
2023-08-06 19:41:00,exit,1,9719.98095661331,,0.539,0.539,5239.069735614575,5.239069735614575,5.239069735614575,0.5239069735614575,20.934537830830656,85.81326375273676,negative,-2.037533512064337,0.0,2.037533512064337,106.74780158356741,5.793887220616158,4.1386041654238905,9.932491386040049,normal,2023-08-06 19:41:00
2023-08-07 01:58:00,entry,1,9042.782416403636,-2.0119720651812436,0.6014,0.5893,5438.329345225146,5.438329345225147,5.438329345225147,0.5438329345225147,11.420491624972808,0.0,negative,,,,,,,,,2023-08-07 01:58:00
2023-08-07 10:40:00,entry,2,13564.173624605453,-6.082525069866829,0.6083,0.5713,8251.086815847497,8.251086815847497,8.251086815847497,0.8251086815847497,17.327282313279746,0.0,negative,,,,,,,,,2023-08-07 10:40:00
2023-08-07 11:09:00,entry,3,13564.173624605453,-6.200317965023853,0.629,0.59,8531.86520987683,8.53186520987683,8.53186520987683,0.8531865209876831,17.916916940741345,0.0,negative,,,,,,,,,2023-08-07 11:09:00
2023-08-07 15:07:00,exit,1,9042.782416403636,,0.4437,0.4437,4012.282558158293,4.012282558158293,4.012282558158293,0.4012282558158293,53.891919983094,26.834084263190235,negative,-2.0119720651812436,0.0,2.0119720651812436,80.72600424628423,32.085060055650004,13.381066555311584,45.46612661096159,normal,2023-08-07 15:07:00
2023-08-07 15:07:00,exit,2,13564.173624605453,,0.4437,0.4437,6018.423837237439,6.01842383723744,6.01842383723744,0.601842383723744,80.837879974641,285.2342587361675,negative,-6.082525069866829,0.0,6.082525069866829,366.0721387108085,48.127590083475006,20.071599832967376,68.19918991644238,normal,2023-08-07 15:07:00
2023-08-07 15:07:00,exit,3,13564.173624605453,,0.4437,0.4437,6018.423837237439,6.01842383723744,6.01842383723744,0.601842383723744,80.837879974641,292.3235344168699,negative,-6.200317965023853,0.0,6.200317965023853,373.1614143915109,48.127590083475006,20.071599832967376,68.19918991644238,normal,2023-08-07 15:07:00
2023-08-07 15:46:00,entry,1,12772.027583901237,2.0901831845936973,0.4258,0.4347,5438.329345225147,5.4383293452251475,5.4383293452251475,0.5438329345225148,11.42049162497281,0.0,positive,,,,,,,,,2023-08-07 15:46:00
2023-08-07 16:00:00,exit,1,12772.027583901237,,0.4189,0.4187,5350.202354896228,5.350202354896228,5.350202354896228,0.5350202354896229,-87.2853945755525,201.6688300561094,positive,2.0901831845936973,-0.04774409166865074,2.137927276262348,114.38343548055693,-98.76173935806563,0.2409198372310484,-98.52081952083458,normal,2023-08-07 16:00:00
2023-08-07 16:50:00,entry,1,15371.196566492783,-2.317693612210284,0.3538,0.3456,5438.329345225146,5.438329345225147,5.438329345225147,0.5438329345225147,11.420491624972808,0.0,negative,,,,,,,,,2023-08-07 16:50:00
2023-08-07 17:14:00,exit,1,15371.196566492783,,0.3691,0.3694,5673.508652692486,5.673508652692486,5.673508652692486,0.5673508652692486,13.124179802894291,122.9817267987054,negative,-2.317693612210284,0.0812787862367983,2.398972398447082,136.10590660159968,0.0,1.2098116322400705,1.2098116322400705,normal,2023-08-07 17:14:00
2023-09-12 08:50:00,entry,1,26816.219651011572,2.2189349112426053,0.2028,0.2073,5438.329345225147,5.4383293452251475,5.4383293452251475,0.5438329345225148,11.42049162497281,0.0,positive,,,,,,,,,2023-09-12 08:50:00
2023-09-12 08:53:00,exit,1,26816.219651011572,,0.2028,0.2023,5438.329345225147,5.4383293452251475,5.4383293452251475,0.5438329345225148,11.723982548036759,122.35711570702122,positive,2.2189349112426053,-0.2465483234714006,2.465483234714006,134.08109825505798,0.0,0.3034909230639497,0.3034909230639497,normal,2023-09-12 08:53:00
2024-02-28 17:31:00,entry,1,9820.024097553534,-3.105814373420006,0.5538,0.5366,5438.329345225147,5.4383293452251475,5.4383293452251475,0.5438329345225148,11.42049162497281,0.0,negative,,,,,,,,,2024-02-28 17:31:00
2024-02-28 17:33:00,exit,1,9820.024097553534,,0.5444,0.5449,5346.021118708144,5.346021118708144,5.346021118708144,0.5346021118708144,12.177328768551687,158.7701755911322,negative,-3.105814373420006,0.09184423218222923,3.197658605602235,170.94750435968388,0.0,0.9506844192645846,0.9506844192645846,normal,2024-02-28 17:33:00
2024-04-12 18:32:00,entry,1,5350.053463084257,-2.410231185440233,1.0165,0.992,5438.329345225146,5.438329345225147,5.438329345225147,0.5438329345225147,11.420491624972808,0.0,negative,,,,,,,,,2024-04-12 18:32:00
2024-04-12 18:33:00,exit,1,5350.053463084257,,1.064,1.0662,5692.45688472165,5.69245688472165,5.69245688472165,0.569245688472165,12.993421365490798,135.97806730659522,negative,-2.410231185440233,0.20676691729323116,2.616998102733464,148.97148867208602,0.0,1.0392619075753342,1.0392619075753342,normal,2024-04-12 18:33:00
